,,0
Genre___Sculpture,price_usd_prev_10_mean,-0.026702794378296715
cot_max,Tier___2,-0.026668678754540945
Tier___2,cot_max,-0.026668678754540945
Tier___3,Continent___Others,-0.026657290377847143
Continent___Others,Tier___3,-0.026657290377847143
elite_school_NA,cnt_median,-0.02650944568367479
cnt_median,elite_school_NA,-0.02650944568367479
Country___Swiss,price_usd_prev_10_mean,-0.026367209314997225
price_usd_prev_10_mean,Country___Swiss,-0.026367209314997225
solo_show,gender_NA,-0.026313063504687678
gender_NA,solo_show,-0.026313063504687678
Tier___4,price_same_size_prev_3_max,-0.026247477014798293
price_same_size_prev_3_max,Tier___4,-0.026247477014798293
cnt_mean,Country___Dutch,-0.026245448659909038
Country___Dutch,cnt_mean,-0.026245448659909038
elite_award_received,Tier___4,-0.026230328188827295
Tier___4,elite_award_received,-0.026230328188827295
gender_female,estimate_min_usd,-0.026083969576169562
estimate_min_usd,gender_female,-0.026083969576169562
Country___Swiss,price_usd_prev_3_mean,-0.026017044396568007
price_usd_prev_3_mean,Country___Swiss,-0.026017044396568007
medianprice_year,Continent___Others,-0.02596800498081974
Continent___Others,medianprice_year,-0.02596800498081974
Continent___Others,width,-0.025947793220356445
width,Continent___Others,-0.025947793220356445
public_inst,gender_NA,-0.025900229793503562
gender_NA,public_inst,-0.025900229793503562
price_usd_prev_10_mean,Genre___Others,-0.02586202295345342
Genre___Others,price_usd_prev_10_mean,-0.02586202295345342
ranking,year,-0.02585539391810667
year,ranking,-0.02585539391810667
Country___Germany,price_inch_prev_10_min,-0.025770451277531813
price_inch_prev_10_min,Country___Germany,-0.025770451277531813
price_usd,Country___Dutch,-0.025760316454781888
Country___Dutch,price_usd,-0.025760316454781888
Genre___Others,Tier___2,-0.025674548762703326
Tier___2,Genre___Others,-0.025674548762703326
min_price,Country___Austria,-0.02564859144434167
Country___Austria,min_price,-0.02564859144434167
Tier___3,price_same_size_prev_3_max,-0.025590137856152967
price_same_size_prev_3_max,Tier___3,-0.025590137856152967
price_usd_prev_10_max,gender_female,-0.02556294178824763
gender_female,price_usd_prev_10_max,-0.02556294178824763
cot_max,edu_abroad,-0.025555952517679212
edu_abroad,cot_max,-0.025555952517679212
price_usd_prev_10_max,Tier___2,-0.025516758377060886
Tier___2,price_usd_prev_10_max,-0.025516758377060886
Country___Germany,Country___China,-0.025503324571000886
Country___China,Country___Germany,-0.025503324571000886
price_inch_prev_7_mean,no_degree,-0.02548635890885658
no_degree,price_inch_prev_7_mean,-0.02548635890885658
Tier___4,size_inchsqr,-0.02547488693011959
size_inchsqr,Tier___4,-0.02547488693011959
price_usd_prev_7_max,Continent___Others,-0.025439682545825
Continent___Others,price_usd_prev_7_max,-0.025439682545825
price_usd_prev_5_max,degree_NA,-0.02541769564763163
edu_NA,price_usd_prev_5_max,-0.02541769564763163
degree_NA,price_usd_prev_5_max,-0.02541769564763163
price_usd_prev_5_max,edu_NA,-0.02541769564763163
estimate_center_usd,gender_female,-0.025401593979508003
gender_female,estimate_center_usd,-0.025401593979508003
width,Continent___Europe,-0.025398324255425174
Continent___Europe,width,-0.025398324255425174
cnt_max,Continent___Others,-0.02531579439564641
Continent___Others,cnt_max,-0.02531579439564641
gender_female,ranking,-0.02529956693276652
ranking,gender_female,-0.02529956693276652
edu_abroad,Country___Others,-0.02521478837097553
Country___Others,edu_abroad,-0.02521478837097553
edu_NA,price_inch_prev_3_min,-0.025213389495818566
price_inch_prev_3_min,degree_NA,-0.025213389495818566
price_inch_prev_3_min,edu_NA,-0.025213389495818566
degree_NA,price_inch_prev_3_min,-0.025213389495818566
Genre___Print,Country___Dutch,-0.025169308442386934
Country___Dutch,Genre___Print,-0.025169308442386934
Country___Swiss,price_usd_prev_7_mean,-0.025142329139053333
price_usd_prev_7_mean,Country___Swiss,-0.025142329139053333
price_usd_prev_3_mean,Continent___Others,-0.02511912136499044
Continent___Others,price_usd_prev_3_mean,-0.02511912136499044
Country___Dutch,group_show,-0.025118210289141428
group_show,Country___Dutch,-0.025118210289141428
undergrad,price_inch_prev_5_mean,-0.025034371986293092
price_inch_prev_5_mean,undergrad,-0.025034371986293092
artwork_order,Tier___3,-0.02497920105455962
Tier___3,artwork_order,-0.02497920105455962
year,price_inch_prev_10_min,-0.02497101110460543
price_inch_prev_10_min,year,-0.02497101110460543
gender_NA,undergrad,-0.024966054226967994
undergrad,gender_NA,-0.024966054226967994
cot_min,Continent___Europe,-0.02492170114933422
Continent___Europe,cot_min,-0.02492170114933422
Country___Dutch,public_inst,-0.024894651557716602
public_inst,Country___Dutch,-0.024894651557716602
undergrad,Tier___4,-0.02488626402337093
Tier___4,undergrad,-0.02488626402337093
Country___Swiss,price_inch_prev_10_min,-0.024882548424746062
price_inch_prev_10_min,Country___Swiss,-0.024882548424746062
gender_female,estimate_max_usd,-0.02487546456605189
estimate_max_usd,gender_female,-0.02487546456605189
Country___UK,cot_max,-0.02483283443875554
cot_max,Country___UK,-0.02483283443875554
case_id,cnt_max,-0.024768187324955036
cnt_max,case_id,-0.024768187324955036
elite_award_received,elite_school,-0.024766805663322497
elite_school,elite_award_received,-0.024766805663322497
price_usd_prev_7_mean,Genre___Sculpture,-0.024741517332326882
Genre___Sculpture,price_usd_prev_7_mean,-0.024741517332326882
price_usd_prev_10_max,Continent___Others,-0.02470134701453428
Continent___Others,price_usd_prev_10_max,-0.02470134701453428
price_usd_prev_5_mean,gender_female,-0.024696150070980385
gender_female,price_usd_prev_5_mean,-0.024696150070980385
Country___Austria,cot_min,-0.024503403916988447
cot_min,Country___Austria,-0.024503403916988447
gender_male,cot_min,-0.024489943130004237
cot_min,gender_male,-0.024489943130004237
Country___Swiss,price_inch_prev_7_min,-0.024433546721067925
price_inch_prev_7_min,Country___Swiss,-0.024433546721067925
edu_abroad,cnt_max,-0.02437142994260801
cnt_max,edu_abroad,-0.02437142994260801
Country___Dutch,meanprice_year,-0.024359638430902608
meanprice_year,Country___Dutch,-0.024359638430902608
price_same_size_prev_3_mean,ranking,-0.02434706578418348
ranking,price_same_size_prev_3_mean,-0.02434706578418348
Genre___Print,price_same_size_prev_10_min,-0.024343649990741904
price_same_size_prev_10_min,Genre___Print,-0.024343649990741904
max_price,Tier___2,-0.02431799299065513
Tier___2,max_price,-0.02431799299065513
private_inst,gender_NA,-0.024289771064177384
gender_NA,private_inst,-0.024289771064177384
price_usd_prev_5_max,Continent___Others,-0.024278604881233016
Continent___Others,price_usd_prev_5_max,-0.024278604881233016
public_inst,elite_school,-0.02423207541202861
elite_school,public_inst,-0.02423207541202861
Country___Germany,price_inch_prev_7_min,-0.024220407492402903
price_inch_prev_7_min,Country___Germany,-0.024220407492402903
price_inch_prev_5_min,Country___Germany,-0.024174325724033174
Country___Germany,price_inch_prev_5_min,-0.024174325724033174
Country___Swiss,elite_school,-0.024158375309564377
elite_school,Country___Swiss,-0.024158375309564377
Genre___Print,price_same_size_prev_3_mean,-0.024012996538576928
price_same_size_prev_3_mean,Genre___Print,-0.024012996538576928
price_inch_prev_3_min,elite_school_NA,-0.023917899611414207
elite_school_NA,price_inch_prev_3_min,-0.023917899611414207
gender_male,price_inch_prev_10_min,-0.023742685471160284
price_inch_prev_10_min,gender_male,-0.023742685471160284
Country___Swiss,price_usd_prev_3_max,-0.023565362867294
price_usd_prev_3_max,Country___Swiss,-0.023565362867294
Country___Swiss,price_usd_prev_10_min,-0.02352909927222281
price_usd_prev_10_min,Country___Swiss,-0.02352909927222281
edu_NA,medianprice_year,-0.02352242814313067
medianprice_year,edu_NA,-0.02352242814313067
degree_NA,medianprice_year,-0.02352242814313067
medianprice_year,degree_NA,-0.02352242814313067
Country___Swiss,price_usd_prev_5_mean,-0.02349820039784846
price_usd_prev_5_mean,Country___Swiss,-0.02349820039784846
case_id,Tier___4,-0.023441841952820654
Tier___4,case_id,-0.023441841952820654
price_usd_prev_5_mean,Country___Dutch,-0.023412420881521588
Country___Dutch,price_usd_prev_5_mean,-0.023412420881521588
price_inch_prev_5_max,no_degree,-0.023349050720875432
no_degree,price_inch_prev_5_max,-0.023349050720875432
price_same_size_prev_3_mean,no_degree,-0.02333885993452196
no_degree,price_same_size_prev_3_mean,-0.02333885993452196
elite_award_received,Country___Germany,-0.023286461417090846
Country___Germany,elite_award_received,-0.023286461417090846
price_usd_prev_3_min,no_degree,-0.023259316706875588
no_degree,price_usd_prev_3_min,-0.023259316706875588
Country___Dutch,price_usd_prev_3_mean,-0.023229428902673262
price_usd_prev_3_mean,Country___Dutch,-0.023229428902673262
price_same_size_prev_10_min,Tier___2,-0.023210869029198816
Tier___2,price_same_size_prev_10_min,-0.023210869029198816
edu_NA,price_inch_prev_5_min,-0.023162225995379104
degree_NA,price_inch_prev_5_min,-0.023162225995379104
price_inch_prev_5_min,degree_NA,-0.023162225995379104
price_inch_prev_5_min,edu_NA,-0.023162225995379104
Country___Swiss,artwork_order,-0.023119775695484672
artwork_order,Country___Swiss,-0.023119775695484672
Continent___Others,price_usd_prev_3_max,-0.023117628221152146
price_usd_prev_3_max,Continent___Others,-0.023117628221152146
price_same_size_prev_3_max,ranking,-0.023095526334999783
ranking,price_same_size_prev_3_max,-0.023095526334999783
Country___Japan,Tier___1,-0.023065642474426783
Tier___1,Country___Japan,-0.023065642474426783
price_usd_prev_7_min,no_degree,-0.02304817913351647
no_degree,price_usd_prev_7_min,-0.02304817913351647
Country___Swiss,price_inch_prev_10_mean,-0.023043601389813446
price_inch_prev_10_mean,Country___Swiss,-0.023043601389813446
price_usd_prev_5_min,no_degree,-0.023013278080703588
no_degree,price_usd_prev_5_min,-0.023013278080703588
price_inch_prev_10_mean,elite_school,-0.02299434203147946
elite_school,price_inch_prev_10_mean,-0.02299434203147946
Country___China,Genre___Print,-0.022979785088240393
Genre___Print,Country___China,-0.022979785088240393
height,non_elite_school,-0.022973281616871115
non_elite_school,height,-0.022973281616871115
Country___Germany,price_usd_prev_10_mean,-0.022900334194044608
price_usd_prev_10_mean,Country___Germany,-0.022900334194044608
gender_male,price_inch_prev_3_min,-0.02286227062705857
price_inch_prev_3_min,gender_male,-0.02286227062705857
price_usd_prev_7_max,gender_female,-0.022841720328962204
gender_female,price_usd_prev_7_max,-0.022841720328962204
Country___Austria,Country___Swiss,-0.022819544427362046
Country___Swiss,Country___Austria,-0.022819544427362046
price_inch_prev_5_mean,no_degree,-0.02281517846863233
no_degree,price_inch_prev_5_mean,-0.02281517846863233
group_show,edu_abroad,-0.022808409064792586
edu_abroad,group_show,-0.022808409064792586
price_usd_prev_7_mean,Country___Dutch,-0.022764154310324778
Country___Dutch,price_usd_prev_7_mean,-0.022764154310324778
Country___Germany,price_inch_prev_3_min,-0.022733402456871225
price_inch_prev_3_min,Country___Germany,-0.022733402456871225
elite_school_NA,price_usd_prev_5_max,-0.022728390287019163
price_usd_prev_5_max,elite_school_NA,-0.022728390287019163
Tier___4,edu_domestic,-0.022716072854269576
edu_domestic,Tier___4,-0.022716072854269576
cot_mean,Country___Dutch,-0.022705926665154343
Country___Dutch,cot_mean,-0.022705926665154343
no_degree,price_usd_prev_10_min,-0.022557383226909512
price_usd_prev_10_min,no_degree,-0.022557383226909512
price_usd_prev_3_min,Tier___2,-0.022483663777789344
Tier___2,price_usd_prev_3_min,-0.022483663777789344
grad,price_usd_prev_5_min,-0.022348988709683527
price_usd_prev_5_min,grad,-0.022348988709683527
age,Continent___North_America,-0.022333874226381705
age,Country___USA,-0.022333874226381705
Continent___North_America,age,-0.022333874226381705
Country___USA,age,-0.022333874226381705
Country___Austria,Country___Dutch,-0.022302137524250767
Country___Dutch,Country___Austria,-0.022302137524250767
age,estimate_range_usd,-0.02225646103247594
estimate_range_usd,age,-0.02225646103247594
Country___China,undergrad,-0.022144499719582354
undergrad,Country___China,-0.022144499719582354
price_inch_prev_10_mean,Continent___Others,-0.022111837427201162
Continent___Others,price_inch_prev_10_mean,-0.022111837427201162
Genre___Sculpture,price_usd_prev_5_mean,-0.022023413620385165
price_usd_prev_5_mean,Genre___Sculpture,-0.022023413620385165
elite_school_NA,price_inch_prev_5_min,-0.021897228583090872
price_inch_prev_5_min,elite_school_NA,-0.021897228583090872
Country___Swiss,price_same_size_prev_7_min,-0.02189611886882984
price_same_size_prev_7_min,Country___Swiss,-0.02189611886882984
Country___Swiss,price_usd_prev_7_min,-0.021847923805043856
price_usd_prev_7_min,Country___Swiss,-0.021847923805043856
case_id,Continent___East_Asia,-0.02179710917648963
Continent___East_Asia,case_id,-0.02179710917648963
price_usd_prev_3_max,Country___Dutch,-0.021760038815343326
Country___Dutch,price_usd_prev_3_max,-0.021760038815343326
price_same_size_prev_10_min,Country___Swiss,-0.02172528670448317
Country___Swiss,price_same_size_prev_10_min,-0.02172528670448317
gender_female,price_usd_prev_3_mean,-0.021702389343028924
price_usd_prev_3_mean,gender_female,-0.021702389343028924
Country___Swiss,price_usd_prev_5_min,-0.021685415505869936
price_usd_prev_5_min,Country___Swiss,-0.021685415505869936
price_inch_prev_5_min,ranking,-0.021638144745792297
ranking,price_inch_prev_5_min,-0.021638144745792297
elite_school_NA,medianprice_year,-0.02162296675307818
medianprice_year,elite_school_NA,-0.02162296675307818
Country___Austria,price_same_size_prev_3_mean,-0.021541861895227325
price_same_size_prev_3_mean,Country___Austria,-0.021541861895227325
Continent___Europe,edu_domestic,-0.021498925293903598
edu_domestic,Continent___Europe,-0.021498925293903598
price_inch_prev_10_max,Genre___Sculpture,-0.021442241034545555
Genre___Sculpture,price_inch_prev_10_max,-0.021442241034545555
Continent___East_Asia,Country___Austria,-0.021403151994329316
Country___Austria,Continent___East_Asia,-0.021403151994329316
price_usd_prev_7_max,Country___Swiss,-0.02138650465207413
Country___Swiss,price_usd_prev_7_max,-0.02138650465207413
Country___Germany,min_price,-0.021380167652108623
min_price,Country___Germany,-0.021380167652108623
private_inst,Country___Dutch,-0.021305348630842033
Country___Dutch,private_inst,-0.021305348630842033
price_usd_prev_10_min,grad,-0.02130423427049268
grad,price_usd_prev_10_min,-0.02130423427049268
price_inch_prev_10_mean,Tier___2,-0.021281708989817
Tier___2,price_inch_prev_10_mean,-0.021281708989817
price_inch_prev_3_mean,undergrad,-0.021255614674195886
undergrad,price_inch_prev_3_mean,-0.021255614674195886
group_show,Continent___Others,-0.021218833256577644
Continent___Others,group_show,-0.021218833256577644
estimate_range_usd,gender_female,-0.02115667757424808
gender_female,estimate_range_usd,-0.02115667757424808
Tier___2,price_same_size_prev_7_min,-0.021121064539094354
price_same_size_prev_7_min,Tier___2,-0.021121064539094354
price_inch_prev_3_min,Country___Swiss,-0.021029029758494765
Country___Swiss,price_inch_prev_3_min,-0.021029029758494765
artwork_order,Country___Others,-0.02100026243552032
Country___Others,artwork_order,-0.02100026243552032
price_usd_prev_10_mean,Country___Dutch,-0.020928452964319257
Country___Dutch,price_usd_prev_10_mean,-0.020928452964319257
Country___Swiss,price_inch_prev_5_min,-0.020918493354909955
price_inch_prev_5_min,Country___Swiss,-0.020918493354909955
edu_domestic,cot_min,-0.020858544015788853
cot_min,edu_domestic,-0.020858544015788853
max_price,Continent___Others,-0.020851482874338627
Continent___Others,max_price,-0.020851482874338627
Country___Dutch,price_usd_prev_5_max,-0.020837934645587648
price_usd_prev_5_max,Country___Dutch,-0.020837934645587648
Country___Germany,price_usd_prev_7_max,-0.02077390097154518
price_usd_prev_7_max,Country___Germany,-0.02077390097154518
price_inch_prev_7_mean,elite_school,-0.020697849997514055
elite_school,price_inch_prev_7_mean,-0.020697849997514055
Tier___2,price_inch_prev_5_mean,-0.020669165490028722
price_inch_prev_5_mean,Tier___2,-0.020669165490028722
cnt_min,elite_school,-0.020629754335502258
elite_school,cnt_min,-0.020629754335502258
price_same_size_prev_3_max,no_degree,-0.020575933495228092
no_degree,price_same_size_prev_3_max,-0.020575933495228092
price_usd_prev_5_max,Country___Swiss,-0.020574128504180337
Country___Swiss,price_usd_prev_5_max,-0.020574128504180337
log10_estimate_geo_mean_usd,Country___Japan,-0.020571072825441978
Country___Japan,log10_estimate_geo_mean_usd,-0.020571072825441978
price_inch_prev_7_mean,Country___Swiss,-0.020511310013100584
Country___Swiss,price_inch_prev_7_mean,-0.020511310013100584
price_usd_prev_10_max,edu_both,-0.020506632605400244
edu_both,price_usd_prev_10_max,-0.020506632605400244
width,solo_show,-0.02048457069930277
solo_show,width,-0.02048457069930277
Country___Others,price_same_size_prev_3_mean,-0.020476577251060144
price_same_size_prev_3_mean,Country___Others,-0.020476577251060144
Tier___2,price_usd_prev_7_min,-0.020473709825356224
price_usd_prev_7_min,Tier___2,-0.020473709825356224
price_same_size_prev_3_min,elite_award_not_received,-0.020467524445419116
elite_award_not_received,price_same_size_prev_3_min,-0.020467524445419116
cnt_max,Country___UK,-0.02046602834466822
Country___UK,cnt_max,-0.02046602834466822
case_id,gender_NA,-0.020416197053095775
gender_NA,case_id,-0.020416197053095775
min_price,edu_domestic,-0.02039365411677902
edu_domestic,min_price,-0.02039365411677902
Continent___Others,Genre___Print,-0.020350494331686397
Genre___Print,Continent___Others,-0.020350494331686397
Tier___2,public_inst,-0.020339852317640954
public_inst,Tier___2,-0.020339852317640954
price_usd_prev_3_min,gender_female,-0.020228697724261
gender_female,price_usd_prev_3_min,-0.020228697724261
price_usd_prev_10_max,Country___Swiss,-0.020167786924044164
Country___Swiss,price_usd_prev_10_max,-0.020167786924044164
Country___Dutch,price_usd_prev_7_max,-0.020138051307856893
price_usd_prev_7_max,Country___Dutch,-0.020138051307856893
Continent___Others,price_inch_prev_7_mean,-0.02012531352845046
price_inch_prev_7_mean,Continent___Others,-0.02012531352845046
gender_female,price_usd_prev_5_max,-0.020082183138370388
price_usd_prev_5_max,gender_female,-0.020082183138370388
Country___Austria,Country___China,-0.020073840085669748
Country___China,Country___Austria,-0.020073840085669748
Continent___Europe,solo_show,-0.020064523577621632
solo_show,Continent___Europe,-0.020064523577621632
price_same_size_prev_10_min,Continent___Others,-0.020052637596466014
Continent___Others,price_same_size_prev_10_min,-0.020052637596466014
age,cnt_min,-0.0200363690420238
cnt_min,age,-0.0200363690420238
solo_show,edu_both,-0.02001857459893633
edu_both,solo_show,-0.02001857459893633
gender_male,price_inch_prev_10_mean,-0.019974949408171513
price_inch_prev_10_mean,gender_male,-0.019974949408171513
Country___France,height,-0.01991908322137157
height,Country___France,-0.01991908322137157
Continent___Europe,Country___Japan,-0.01989259411093005
Country___Japan,Continent___Europe,-0.01989259411093005
Country___Swiss,cnt_max,-0.01985216886387683
cnt_max,Country___Swiss,-0.01985216886387683
undergrad,Continent___East_Asia,-0.019836141364113418
Continent___East_Asia,undergrad,-0.019836141364113418
price_usd_prev_3_min,Country___Swiss,-0.019817514067607938
Country___Swiss,price_usd_prev_3_min,-0.019817514067607938
Country___Swiss,price_inch_prev_3_mean,-0.019694531285425507
price_inch_prev_3_mean,Country___Swiss,-0.019694531285425507
Genre___Sculpture,price_usd_prev_3_mean,-0.019680621017489106
price_usd_prev_3_mean,Genre___Sculpture,-0.019680621017489106
estimate_max_usd,age,-0.019600333492334313
age,estimate_max_usd,-0.019600333492334313
Continent___East_Asia,Genre___Photography,-0.01955189112063288
Genre___Photography,Continent___East_Asia,-0.01955189112063288
Country___Germany,price_inch_prev_5_mean,-0.019525278254995154
price_inch_prev_5_mean,Country___Germany,-0.019525278254995154
degree_NA,price_inch_prev_7_min,-0.019502935028209625
price_inch_prev_7_min,degree_NA,-0.019502935028209625
price_inch_prev_7_min,edu_NA,-0.019502935028209625
edu_NA,price_inch_prev_7_min,-0.019502935028209625
height,private_inst,-0.01949143208136096
private_inst,height,-0.01949143208136096
no_degree,solo_show,-0.01947400054048978
solo_show,no_degree,-0.01947400054048978
price_inch_prev_3_min,Tier___2,-0.019463232250840023
Tier___2,price_inch_prev_3_min,-0.019463232250840023
public_inst,Country___Swiss,-0.019461810041943542
Country___Swiss,public_inst,-0.019461810041943542
price_usd_prev_10_mean,edu_both,-0.019431176420816286
edu_both,price_usd_prev_10_mean,-0.019431176420816286
price_inch_prev_10_min,age,-0.019378387131717044
age,price_inch_prev_10_min,-0.019378387131717044
height,Country___Austria,-0.01936168094100855
Country___Austria,height,-0.01936168094100855
price_usd_prev_5_min,Tier___2,-0.01929407573877768
Tier___2,price_usd_prev_5_min,-0.01929407573877768
Continent___Others,price_inch_prev_5_mean,-0.019281849133410012
price_inch_prev_5_mean,Continent___Others,-0.019281849133410012
price_usd_prev_10_min,edu_domestic,-0.01926819158383107
edu_domestic,price_usd_prev_10_min,-0.01926819158383107
price_inch_prev_10_max,case_id,-0.019199629584210842
case_id,price_inch_prev_10_max,-0.019199629584210842
price_inch_prev_10_mean,Genre___Print,-0.019119825991531995
Genre___Print,price_inch_prev_10_mean,-0.019119825991531995
elite_award_not_received,solo_show,-0.019108379518041008
solo_show,elite_award_not_received,-0.019108379518041008
case_id,Genre___Sculpture,-0.0191020203318351
Genre___Sculpture,case_id,-0.0191020203318351
estimate_center_usd,age,-0.019069740870193336
age,estimate_center_usd,-0.019069740870193336
cot_min,Country___Germany,-0.01906556405313935
Country___Germany,cot_min,-0.01906556405313935
price_inch_prev_3_mean,Tier___2,-0.019033477469684725
Tier___2,price_inch_prev_3_mean,-0.019033477469684725
elite_award_not_received,min_price,-0.019024962844923606
min_price,elite_award_not_received,-0.019024962844923606
no_degree,price_inch_prev_3_max,-0.01900469454068551
price_inch_prev_3_max,no_degree,-0.01900469454068551
price_inch_prev_3_mean,no_degree,-0.01887818257381628
no_degree,price_inch_prev_3_mean,-0.01887818257381628
Tier___2,price_inch_prev_7_mean,-0.018875109787862082
price_inch_prev_7_mean,Tier___2,-0.018875109787862082
edu_domestic,Country___Japan,-0.018841173320955012
Country___Japan,edu_domestic,-0.018841173320955012
edu_abroad,price_usd_prev_10_max,-0.018820219337219814
price_usd_prev_10_max,edu_abroad,-0.018820219337219814
price_same_size_prev_3_max,Country___Austria,-0.018795250828625504
Country___Austria,price_same_size_prev_3_max,-0.018795250828625504
Tier___3,undergrad,-0.018768261786705865
undergrad,Tier___3,-0.018768261786705865
Country___Dutch,cnt_max,-0.018765879217354786
cnt_max,Country___Dutch,-0.018765879217354786
price_inch_prev_5_mean,elite_school,-0.018713441146642598
elite_school,price_inch_prev_5_mean,-0.018713441146642598
Genre___Print,price_same_size_prev_3_max,-0.01864981247833197
price_same_size_prev_3_max,Genre___Print,-0.01864981247833197
Country___Japan,Country___USA,-0.01863711771394061
Country___Japan,Continent___North_America,-0.01863711771394061
Country___USA,Country___Japan,-0.01863711771394061
Continent___North_America,Country___Japan,-0.01863711771394061
Tier___1,private_inst,-0.018633988763062614
private_inst,Tier___1,-0.018633988763062614
Genre___Sculpture,undergrad,-0.018629011341068664
undergrad,Genre___Sculpture,-0.018629011341068664
elite_award_not_received,price_same_size_prev_10_max,-0.01858757057559805
price_same_size_prev_10_max,elite_award_not_received,-0.01858757057559805
price_same_size_prev_3_min,Genre___Print,-0.01858342011398159
Genre___Print,price_same_size_prev_3_min,-0.01858342011398159
Country___Swiss,grad,-0.01857973468803998
grad,Country___Swiss,-0.01857973468803998
price_inch_prev_7_min,elite_school_NA,-0.018542736002935472
elite_school_NA,price_inch_prev_7_min,-0.018542736002935472
Continent___Others,price_inch_prev_3_mean,-0.01853343728016713
price_inch_prev_3_mean,Continent___Others,-0.01853343728016713
price_inch_prev_7_mean,gender_male,-0.018518066445875673
gender_male,price_inch_prev_7_mean,-0.018518066445875673
Continent___East_Asia,estimate_min_usd,-0.018501776251981288
estimate_min_usd,Continent___East_Asia,-0.018501776251981288
estimate_center_usd,Continent___East_Asia,-0.01849534847708087
Continent___East_Asia,estimate_center_usd,-0.01849534847708087
Tier___2,price_inch_prev_10_max,-0.01848766720755215
price_inch_prev_10_max,Tier___2,-0.01848766720755215
Continent___East_Asia,estimate_max_usd,-0.018464431343949487
estimate_max_usd,Continent___East_Asia,-0.018464431343949487
Country___China,Genre___Photography,-0.01842154398485856
Genre___Photography,Country___China,-0.01842154398485856
Country___Swiss,solo_show,-0.018415521120758335
solo_show,Country___Swiss,-0.018415521120758335
Genre___Print,width,-0.018410569108508495
width,Genre___Print,-0.018410569108508495
Country___Dutch,price_usd_prev_10_max,-0.018410054764468494
price_usd_prev_10_max,Country___Dutch,-0.018410054764468494
price_inch_prev_5_min,undergrad,-0.018384012509990128
undergrad,price_inch_prev_5_min,-0.018384012509990128
solo_show,Country___Dutch,-0.01836782053046679
Country___Dutch,solo_show,-0.01836782053046679
age,estimate_min_usd,-0.01829308190839431
estimate_min_usd,age,-0.01829308190839431
size_inchsqr,cnt_median,-0.018250840184818602
cnt_median,size_inchsqr,-0.018250840184818602
Country___Swiss,elite_award_received,-0.018220319991571712
elite_award_received,Country___Swiss,-0.018220319991571712
price_usd_prev_3_min,Continent___Others,-0.01821015321607919
Continent___Others,price_usd_prev_3_min,-0.01821015321607919
Tier___2,private_inst,-0.018167962596403686
private_inst,Tier___2,-0.018167962596403686
grad,cnt_max,-0.01815308319309602
cnt_max,grad,-0.01815308319309602
age,size_inchsqr,-0.018058541988212697
size_inchsqr,age,-0.018058541988212697
Continent___Others,Country___Swiss,-0.018051567232036485
Country___Swiss,Continent___Others,-0.018051567232036485
price_same_size_prev_5_min,age,-0.017987400668812895
age,price_same_size_prev_5_min,-0.017987400668812895
gender_female,price_usd_prev_3_max,-0.017982617379153396
price_usd_prev_3_max,gender_female,-0.017982617379153396
Country___Germany,price_inch_prev_3_mean,-0.017959350321439204
price_inch_prev_3_mean,Country___Germany,-0.017959350321439204
price_inch_prev_7_min,Continent___Others,-0.01793933202144414
Continent___Others,price_inch_prev_7_min,-0.01793933202144414
gender_male,Continent___East_Asia,-0.017935953836656846
Continent___East_Asia,gender_male,-0.017935953836656846
Genre___Others,price_usd_prev_5_max,-0.017896390508951567
price_usd_prev_5_max,Genre___Others,-0.017896390508951567
price_usd_prev_7_mean,edu_both,-0.017870776589618137
edu_both,price_usd_prev_7_mean,-0.017870776589618137
Country___Swiss,price_inch_prev_5_mean,-0.017846471057751258
price_inch_prev_5_mean,Country___Swiss,-0.017846471057751258
Continent___East_Asia,estimate_range_usd,-0.017829573806331062
estimate_range_usd,Continent___East_Asia,-0.017829573806331062
Continent___Others,price_same_size_prev_7_min,-0.017827672017755473
price_same_size_prev_7_min,Continent___Others,-0.017827672017755473
edu_both,price_usd_prev_7_max,-0.017825713242253984
price_usd_prev_7_max,edu_both,-0.017825713242253984
Country___Dutch,price_inch_prev_10_mean,-0.017820909131592278
price_inch_prev_10_mean,Country___Dutch,-0.017820909131592278
gender_male,cnt_min,-0.01778539833323742
cnt_min,gender_male,-0.01778539833323742
price_same_size_prev_3_max,Country___Others,-0.01775576201987533
Country___Others,price_same_size_prev_3_max,-0.01775576201987533
Continent___Others,price_usd_prev_7_min,-0.01774555808730083
price_usd_prev_7_min,Continent___Others,-0.01774555808730083
case_id,Country___Germany,-0.017690496305216376
Country___Germany,case_id,-0.017690496305216376
Country___Dutch,Continent___Others,-0.017642268723625246
Continent___Others,Country___Dutch,-0.017642268723625246
price_inch_prev_10_min,Continent___Others,-0.01759960237911639
Continent___Others,price_inch_prev_10_min,-0.01759960237911639
cnt_median,gender_male,-0.017539378802117526
gender_male,cnt_median,-0.017539378802117526
price_usd_prev_10_min,Continent___Others,-0.01752502644596693
Continent___Others,price_usd_prev_10_min,-0.01752502644596693
medianprice_year,edu_both,-0.017500075478369417
edu_both,medianprice_year,-0.017500075478369417
ranking,price_usd_prev_3_min,-0.01742277853169499
price_usd_prev_3_min,ranking,-0.01742277853169499
elite_award_not_received,price_same_size_prev_7_min,-0.01738560469902701
price_same_size_prev_7_min,elite_award_not_received,-0.01738560469902701
Genre___Sculpture,price_usd_prev_10_max,-0.017245080360005563
price_usd_prev_10_max,Genre___Sculpture,-0.017245080360005563
